accuracy,loss,val_accuracy,val_loss
0.41968750953674316,1.6039292812347412,0.8845000267028809,0.5373067259788513
0.703000009059906,0.8440145254135132,0.8805000185966492,0.36000165343284607
0.7850624918937683,0.6143650412559509,0.8974999785423279,0.2787579298019409
0.8306875228881836,0.4862043261528015,0.9524999856948853,0.16673076152801514
0.8591874837875366,0.40795227885246277,0.9677500128746033,0.10830864310264587
0.8826249837875366,0.3587294816970825,0.9212499856948853,0.20975396037101746
0.8926874995231628,0.3218741714954376,0.9512500166893005,0.15168656408786774
0.9065625071525574,0.2848758399486542,0.940500020980835,0.15818507969379425
